structure,coordination_type,reference_ga_atom_number,defect_ga_atom_number,system,orbital,energy_minus_fermi_eV,pdos_states_per_eV
vacancy_O1,tetrahedral,29,29,vacancy,s,3.640715300000001,0.1245
vacancy_O1,tetrahedral,29,29,vacancy,s,3.6578153,0.1068
vacancy_O1,tetrahedral,29,29,vacancy,s,3.6749152999999994,0.0925
vacancy_O1,tetrahedral,29,29,vacancy,s,3.6920153000000004,0.0801
vacancy_O1,tetrahedral,29,29,vacancy,s,3.7091152999999997,0.069
vacancy_O1,tetrahedral,29,29,vacancy,s,3.7262153000000007,0.0589
vacancy_O1,tetrahedral,29,29,vacancy,s,3.7433153,0.0504
vacancy_O1,tetrahedral,29,29,vacancy,s,3.760415300000001,0.0439
vacancy_O1,tetrahedral,29,29,vacancy,s,3.7775153,0.0407
vacancy_O1,tetrahedral,29,29,vacancy,s,3.794615300000001,0.0418
vacancy_O1,tetrahedral,29,29,vacancy,s,3.8117153000000004,0.0486
vacancy_O1,tetrahedral,29,29,vacancy,s,3.8288152999999996,0.0623
vacancy_O1,tetrahedral,29,29,vacancy,s,3.8459153000000006,0.0839
vacancy_O1,tetrahedral,29,29,vacancy,s,3.8630153,0.1133
vacancy_O1,tetrahedral,29,29,vacancy,s,3.880015300000001,0.1493
vacancy_O1,tetrahedral,29,29,vacancy,s,3.8971153000000003,0.1892
vacancy_O1,tetrahedral,29,29,vacancy,s,3.9142152999999995,0.2286
vacancy_O1,tetrahedral,29,29,vacancy,s,3.9313153000000005,0.2626
vacancy_O1,tetrahedral,29,29,vacancy,s,3.9484152999999997,0.286
vacancy_O1,tetrahedral,29,29,vacancy,s,3.9655153000000007,0.2951
vacancy_O1,tetrahedral,29,29,vacancy,s,3.9826153,0.2885
vacancy_O1,tetrahedral,29,29,vacancy,s,3.999715300000001,0.2674
vacancy_O1,tetrahedral,29,29,vacancy,s,4.0168153,0.2351
vacancy_O1,tetrahedral,29,29,vacancy,s,4.033915299999999,0.1966
vacancy_O1,tetrahedral,29,29,vacancy,s,4.0510153,0.157
vacancy_O1,tetrahedral,29,29,vacancy,s,4.0681153,0.1205
vacancy_O1,tetrahedral,29,29,vacancy,s,4.085215300000001,0.0897
vacancy_O1,tetrahedral,29,29,vacancy,s,4.1023153,0.0659
vacancy_O1,tetrahedral,29,29,vacancy,s,4.119315300000001,0.0489
vacancy_O1,tetrahedral,29,29,vacancy,s,4.1364153,0.0375
vacancy_O1,tetrahedral,29,29,vacancy,s,4.1535153,0.0304
vacancy_O1,tetrahedral,29,29,vacancy,s,4.170615300000001,0.0262
vacancy_O1,tetrahedral,29,29,vacancy,s,4.1877153,0.0239
vacancy_O1,tetrahedral,29,29,vacancy,s,4.204815300000001,0.0228
vacancy_O1,tetrahedral,29,29,vacancy,s,4.2219153,0.0224
vacancy_O1,tetrahedral,29,29,vacancy,s,4.239015300000001,0.0224
vacancy_O1,tetrahedral,29,29,vacancy,s,4.2561153,0.0226
vacancy_O1,tetrahedral,29,29,vacancy,s,4.2732152999999995,0.0229
vacancy_O1,tetrahedral,29,29,vacancy,s,4.2903153000000005,0.0234
vacancy_O1,tetrahedral,29,29,vacancy,s,4.3074153,0.0239
vacancy_O1,tetrahedral,29,29,vacancy,s,4.324515300000001,0.0246
vacancy_O1,tetrahedral,29,29,vacancy,s,4.3416153,0.0255
vacancy_O1,tetrahedral,29,29,vacancy,s,4.358615299999999,0.0266
vacancy_O1,tetrahedral,29,29,vacancy,s,4.3757153,0.0277
vacancy_O1,tetrahedral,29,29,vacancy,s,4.3928153,0.0289
vacancy_O1,tetrahedral,29,29,vacancy,s,4.409915300000001,0.03
vacancy_O1,tetrahedral,29,29,vacancy,s,4.4270153,0.0306
vacancy_O1,tetrahedral,29,29,vacancy,s,4.444115300000001,0.0306
vacancy_O1,tetrahedral,29,29,vacancy,s,4.4612153,0.03
vacancy_O1,tetrahedral,29,29,vacancy,s,4.478315300000001,0.0288
vacancy_O1,tetrahedral,29,29,vacancy,s,4.4954153,0.0273
vacancy_O1,tetrahedral,29,29,vacancy,s,4.5125153,0.0255
vacancy_O1,tetrahedral,29,29,vacancy,s,4.529615300000001,0.0238
vacancy_O1,tetrahedral,29,29,vacancy,s,4.5467153,0.0222
vacancy_O1,tetrahedral,29,29,vacancy,s,4.563815300000001,0.0208
vacancy_O1,tetrahedral,29,29,vacancy,s,4.5809153,0.0196
vacancy_O1,tetrahedral,29,29,vacancy,s,4.5979152999999995,0.0187
vacancy_O1,tetrahedral,29,29,vacancy,s,4.6150153000000005,0.0179
vacancy_O1,tetrahedral,29,29,vacancy,s,4.6321153,0.0172
vacancy_O1,tetrahedral,29,29,vacancy,s,4.649215300000001,0.0167
vacancy_O1,tetrahedral,29,29,vacancy,s,4.6663153,0.0163
vacancy_O1,tetrahedral,29,29,vacancy,s,4.683415300000001,0.0162
vacancy_O1,tetrahedral,29,29,vacancy,s,4.7005153,0.0164
vacancy_O1,tetrahedral,29,29,vacancy,s,4.717615299999999,0.0169
vacancy_O1,tetrahedral,29,29,vacancy,s,4.7347153,0.0178
vacancy_O1,tetrahedral,29,29,vacancy,s,4.7518153,0.019
vacancy_O1,tetrahedral,29,29,vacancy,s,4.768915300000001,0.0206
vacancy_O1,tetrahedral,29,29,vacancy,s,4.7860153,0.0225
vacancy_O1,tetrahedral,29,29,vacancy,s,4.803115300000001,0.0244
vacancy_O1,tetrahedral,29,29,vacancy,s,4.8202153,0.0263
vacancy_O1,tetrahedral,29,29,vacancy,s,4.8372152999999996,0.028
vacancy_O1,tetrahedral,29,29,vacancy,s,4.8543153000000006,0.0292
vacancy_O1,tetrahedral,29,29,vacancy,s,4.8714153,0.0299
vacancy_O1,tetrahedral,29,29,vacancy,s,4.888515300000001,0.03
vacancy_O1,tetrahedral,29,29,vacancy,s,4.9056153,0.0294
vacancy_O1,tetrahedral,29,29,vacancy,s,4.922715300000001,0.0284
vacancy_O1,tetrahedral,29,29,vacancy,s,4.9398153,0.0269
vacancy_O1,tetrahedral,29,29,vacancy,s,4.9569152999999995,0.0254
vacancy_O1,tetrahedral,29,29,vacancy,s,4.9740153000000005,0.0238
vacancy_O1,tetrahedral,29,29,vacancy,s,4.9911153,0.0225
vacancy_O1,tetrahedral,29,29,vacancy,s,5.008215300000001,0.0217
vacancy_O1,tetrahedral,29,29,vacancy,s,5.0253153,0.0214
vacancy_O1,tetrahedral,29,29,vacancy,s,5.042415300000001,0.0217
vacancy_O1,tetrahedral,29,29,vacancy,s,5.0595153,0.0226
vacancy_O1,tetrahedral,29,29,vacancy,s,5.0765153,0.0239
vacancy_O1,tetrahedral,29,29,vacancy,s,5.093615300000001,0.0254
vacancy_O1,tetrahedral,29,29,vacancy,s,5.1107153,0.0268
vacancy_O1,tetrahedral,29,29,vacancy,s,5.127815300000001,0.0279
vacancy_O1,tetrahedral,29,29,vacancy,s,5.1449153,0.0284
vacancy_O1,tetrahedral,29,29,vacancy,s,5.162015300000001,0.0283
vacancy_O1,tetrahedral,29,29,vacancy,s,5.1791153,0.0276
vacancy_O1,tetrahedral,29,29,vacancy,s,5.1962152999999995,0.0265
vacancy_O1,tetrahedral,29,29,vacancy,s,5.2133153000000005,0.0251
vacancy_O1,tetrahedral,29,29,vacancy,s,5.2304153,0.0238
vacancy_O1,tetrahedral,29,29,vacancy,s,5.247515300000001,0.0226
vacancy_O1,tetrahedral,29,29,vacancy,s,5.2646153,0.0219
vacancy_O1,tetrahedral,29,29,vacancy,s,5.281715300000001,0.0216
vacancy_O1,tetrahedral,29,29,vacancy,s,5.2987153000000005,0.0218
vacancy_O1,tetrahedral,29,29,vacancy,s,5.3158153,0.0224
vacancy_O1,tetrahedral,29,29,vacancy,s,5.332915300000001,0.0236
vacancy_O1,tetrahedral,29,29,vacancy,s,5.3500153,0.0251
vacancy_O1,tetrahedral,29,29,vacancy,s,5.367115300000001,0.0269
vacancy_O1,tetrahedral,29,29,vacancy,s,5.3842153,0.0288
vacancy_O1,tetrahedral,29,29,vacancy,s,5.401315300000001,0.0305
vacancy_O1,tetrahedral,29,29,vacancy,s,5.4184153,0.0319
vacancy_O1,tetrahedral,29,29,vacancy,s,5.4355153,0.0329
vacancy_O1,tetrahedral,29,29,vacancy,s,5.452615300000001,0.0333
vacancy_O1,tetrahedral,29,29,vacancy,s,5.4697153,0.0331
vacancy_O1,tetrahedral,29,29,vacancy,s,5.486815300000001,0.0324
vacancy_O1,tetrahedral,29,29,vacancy,s,5.5039153,0.0312
vacancy_O1,tetrahedral,29,29,vacancy,s,5.521015300000001,0.0297
vacancy_O1,tetrahedral,29,29,vacancy,s,5.5380153000000005,0.0282
vacancy_O1,tetrahedral,29,29,vacancy,s,5.5551153,0.0268
vacancy_O1,tetrahedral,29,29,vacancy,s,5.572215300000001,0.0255
vacancy_O1,tetrahedral,29,29,vacancy,s,5.5893153,0.0245
vacancy_O1,tetrahedral,29,29,vacancy,s,5.606415300000001,0.0237
vacancy_O1,tetrahedral,29,29,vacancy,s,5.6235153,0.0232
vacancy_O1,tetrahedral,29,29,vacancy,s,5.640615299999999,0.0227
vacancy_O1,tetrahedral,29,29,vacancy,s,5.6577153000000004,0.0225
vacancy_O1,tetrahedral,29,29,vacancy,s,5.6748153,0.0223
vacancy_O1,tetrahedral,29,29,vacancy,s,5.691915300000001,0.0221
vacancy_O1,tetrahedral,29,29,vacancy,s,5.7090153,0.0222
vacancy_O1,tetrahedral,29,29,vacancy,s,5.726115300000001,0.0224
vacancy_O1,tetrahedral,29,29,vacancy,s,5.7432153,0.0228
vacancy_O1,tetrahedral,29,29,vacancy,s,5.760315300000001,0.0234
vacancy_O1,tetrahedral,29,29,vacancy,s,5.777315300000001,0.0241
vacancy_O1,tetrahedral,29,29,vacancy,s,5.7944153,0.0249
vacancy_O1,tetrahedral,29,29,vacancy,s,5.811515300000001,0.0257
vacancy_O1,tetrahedral,29,29,vacancy,s,5.8286153,0.0265
vacancy_O1,tetrahedral,29,29,vacancy,s,5.845715300000001,0.027
vacancy_O1,tetrahedral,29,29,vacancy,s,5.8628153,0.0274
vacancy_O1,tetrahedral,29,29,vacancy,s,5.8799152999999995,0.0276
vacancy_O1,tetrahedral,29,29,vacancy,s,5.8970153000000005,0.0277
vacancy_O1,tetrahedral,29,29,vacancy,s,5.9141153,0.0277
vacancy_O1,tetrahedral,29,29,vacancy,s,5.931215300000001,0.0277
vacancy_O1,tetrahedral,29,29,vacancy,s,5.9483153,0.0279
vacancy_O1,tetrahedral,29,29,vacancy,s,5.965415300000001,0.0284
vacancy_O1,tetrahedral,29,29,vacancy,s,5.9825153,0.0292
vacancy_O1,tetrahedral,29,29,vacancy,s,5.999615299999999,0.0305
vacancy_O1,tetrahedral,29,29,vacancy,s,6.016615300000001,0.0321
vacancy_O1,tetrahedral,29,29,vacancy,s,6.0337153,0.034
vacancy_O1,tetrahedral,29,29,vacancy,s,6.050815300000001,0.036
vacancy_O1,tetrahedral,29,29,vacancy,s,6.0679153,0.0379
vacancy_O1,tetrahedral,29,29,vacancy,s,6.085015300000001,0.0394
vacancy_O1,tetrahedral,29,29,vacancy,s,6.1021153,0.0405
vacancy_O1,tetrahedral,29,29,vacancy,s,6.1192153,0.0412
vacancy_O1,tetrahedral,29,29,vacancy,s,6.136315300000001,0.0414
vacancy_O1,tetrahedral,29,29,vacancy,s,6.1534153,0.0414
vacancy_O1,tetrahedral,29,29,vacancy,s,6.170515300000001,0.0413
vacancy_O1,tetrahedral,29,29,vacancy,s,6.1876153,0.0411
vacancy_O1,tetrahedral,29,29,vacancy,s,6.204715300000001,0.041
vacancy_O1,tetrahedral,29,29,vacancy,s,6.2218153,0.041
vacancy_O1,tetrahedral,29,29,vacancy,s,6.2389152999999995,0.0409
vacancy_O1,tetrahedral,29,29,vacancy,s,6.255915300000001,0.0409
vacancy_O1,tetrahedral,29,29,vacancy,s,6.2730153,0.0407
vacancy_O1,tetrahedral,29,29,vacancy,s,6.290115300000001,0.0405
vacancy_O1,tetrahedral,29,29,vacancy,s,6.3072153,0.0401
vacancy_O1,tetrahedral,29,29,vacancy,s,6.324315299999999,0.0397
vacancy_O1,tetrahedral,29,29,vacancy,s,6.3414153,0.0393
vacancy_O1,tetrahedral,29,29,vacancy,s,6.3585153,0.039
vacancy_O1,tetrahedral,29,29,vacancy,s,6.375615300000001,0.0388
vacancy_O1,tetrahedral,29,29,vacancy,s,6.3927153,0.0386
vacancy_O1,tetrahedral,29,29,vacancy,s,6.409815300000001,0.0383
vacancy_O1,tetrahedral,29,29,vacancy,s,6.4269153,0.0378
vacancy_O1,tetrahedral,29,29,vacancy,s,6.444015300000001,0.037
vacancy_O1,tetrahedral,29,29,vacancy,s,6.4611153,0.0358
vacancy_O1,tetrahedral,29,29,vacancy,s,6.4782153,0.0343
vacancy_O1,tetrahedral,29,29,vacancy,s,6.495215300000001,0.0325
vacancy_O1,tetrahedral,29,29,vacancy,s,6.5123153,0.0307
vacancy_O1,tetrahedral,29,29,vacancy,s,6.529415300000001,0.0291
vacancy_O1,tetrahedral,29,29,vacancy,s,6.5465153,0.0277
vacancy_O1,tetrahedral,29,29,vacancy,s,6.5636152999999995,0.0267
vacancy_O1,tetrahedral,29,29,vacancy,s,6.5807153000000005,0.0262
vacancy_O1,tetrahedral,29,29,vacancy,s,6.5978153,0.026
vacancy_O1,tetrahedral,29,29,vacancy,s,6.614915300000001,0.0259
vacancy_O1,tetrahedral,29,29,vacancy,s,6.6320153,0.026
vacancy_O1,tetrahedral,29,29,vacancy,s,6.649115300000001,0.0259
vacancy_O1,tetrahedral,29,29,vacancy,s,6.6662153,0.0258
vacancy_O1,tetrahedral,29,29,vacancy,s,6.683315299999999,0.0256
vacancy_O1,tetrahedral,29,29,vacancy,s,6.7004153,0.0254
vacancy_O1,tetrahedral,29,29,vacancy,s,6.7175153,0.0254
vacancy_O1,tetrahedral,29,29,vacancy,s,6.734515300000001,0.0257
vacancy_O1,tetrahedral,29,29,vacancy,s,6.7516153,0.0262
vacancy_O1,tetrahedral,29,29,vacancy,s,6.768715300000001,0.0271
vacancy_O1,tetrahedral,29,29,vacancy,s,6.7858153,0.0281
vacancy_O1,tetrahedral,29,29,vacancy,s,6.8029152999999996,0.0292
vacancy_O1,tetrahedral,29,29,vacancy,s,6.820015300000001,0.0302
vacancy_O1,tetrahedral,29,29,vacancy,s,6.8371153,0.0311
vacancy_O1,tetrahedral,29,29,vacancy,s,6.854215300000001,0.0318
vacancy_O1,tetrahedral,29,29,vacancy,s,6.8713153,0.0326
vacancy_O1,tetrahedral,29,29,vacancy,s,6.888415300000001,0.0335
vacancy_O1,tetrahedral,29,29,vacancy,s,6.9055153,0.0347
vacancy_O1,tetrahedral,29,29,vacancy,s,6.9226152999999995,0.0362
vacancy_O1,tetrahedral,29,29,vacancy,s,6.9397153000000005,0.038
vacancy_O1,tetrahedral,29,29,vacancy,s,6.9568153,0.0401
vacancy_O1,tetrahedral,29,29,vacancy,s,6.973815300000001,0.0421
vacancy_O1,tetrahedral,29,29,vacancy,s,6.9909153,0.0439
vacancy_O1,tetrahedral,29,29,vacancy,s,7.008015299999999,0.0455
vacancy_O1,tetrahedral,29,29,vacancy,s,7.0251153,0.0466
vacancy_O1,tetrahedral,29,29,vacancy,s,7.0422153,0.0472
vacancy_O1,tetrahedral,29,29,vacancy,s,7.059315300000001,0.0475
vacancy_O1,tetrahedral,29,29,vacancy,s,7.0764153,0.0474
vacancy_O1,tetrahedral,29,29,vacancy,s,7.093515300000001,0.0471
vacancy_O1,tetrahedral,29,29,vacancy,s,7.1106153,0.0468
vacancy_O1,tetrahedral,29,29,vacancy,s,7.127715300000001,0.0464
vacancy_O1,tetrahedral,29,29,vacancy,s,7.1448153,0.0462
vacancy_O1,tetrahedral,29,29,vacancy,s,7.1619152999999995,0.0462
vacancy_O1,tetrahedral,29,29,vacancy,s,7.1790153000000005,0.0465
vacancy_O1,tetrahedral,29,29,vacancy,s,7.1960153,0.0473
vacancy_O1,tetrahedral,29,29,vacancy,s,7.213115300000001,0.0484
vacancy_O1,tetrahedral,29,29,vacancy,s,7.2302153,0.0499
vacancy_O1,tetrahedral,29,29,vacancy,s,7.2473152999999995,0.0517
vacancy_O1,tetrahedral,29,29,vacancy,s,7.2644153000000005,0.0536
vacancy_O1,tetrahedral,29,29,vacancy,s,7.2815153,0.0556
vacancy_O1,tetrahedral,29,29,vacancy,s,7.298615300000001,0.0573
vacancy_O1,tetrahedral,29,29,vacancy,s,7.3157153,0.0589
vacancy_O1,tetrahedral,29,29,vacancy,s,7.332815300000001,0.0601
vacancy_O1,tetrahedral,29,29,vacancy,s,7.3499153,0.0611
vacancy_O1,tetrahedral,29,29,vacancy,s,7.367015300000001,0.0619
vacancy_O1,tetrahedral,29,29,vacancy,s,7.3841153,0.0625
vacancy_O1,tetrahedral,29,29,vacancy,s,7.4012153,0.063
vacancy_O1,tetrahedral,29,29,vacancy,s,7.418315300000001,0.0635
vacancy_O1,tetrahedral,29,29,vacancy,s,7.4353153,0.0638
vacancy_O1,tetrahedral,29,29,vacancy,s,7.452415300000001,0.0641
vacancy_O1,tetrahedral,29,29,vacancy,s,7.4695153,0.0642
vacancy_O1,tetrahedral,29,29,vacancy,s,7.4866152999999995,0.0641
vacancy_O1,tetrahedral,29,29,vacancy,s,7.5037153000000005,0.0637
vacancy_O1,tetrahedral,29,29,vacancy,s,7.5208153,0.0631
vacancy_O1,tetrahedral,29,29,vacancy,s,7.537915300000001,0.0622
vacancy_O1,tetrahedral,29,29,vacancy,s,7.5550153,0.0613
vacancy_O1,tetrahedral,29,29,vacancy,s,7.572115300000001,0.0605
vacancy_O1,tetrahedral,29,29,vacancy,s,7.5892153,0.0601
vacancy_O1,tetrahedral,29,29,vacancy,s,7.6063152999999994,0.0602
vacancy_O1,tetrahedral,29,29,vacancy,s,7.6234153000000004,0.0611
vacancy_O1,tetrahedral,29,29,vacancy,s,7.6405153,0.0629
vacancy_O1,tetrahedral,29,29,vacancy,s,7.657615300000001,0.0657
vacancy_O1,tetrahedral,29,29,vacancy,s,7.6746153,0.0694
vacancy_O1,tetrahedral,29,29,vacancy,s,7.691715300000001,0.0742
vacancy_O1,tetrahedral,29,29,vacancy,s,7.7088153,0.0798
vacancy_O1,tetrahedral,29,29,vacancy,s,7.7259153,0.0862
vacancy_O1,tetrahedral,29,29,vacancy,s,7.743015300000001,0.0931
vacancy_O1,tetrahedral,29,29,vacancy,s,7.7601153,0.1004
vacancy_O1,tetrahedral,29,29,vacancy,s,7.777215300000001,0.1076
vacancy_O1,tetrahedral,29,29,vacancy,s,7.7943153,0.1145
vacancy_O1,tetrahedral,29,29,vacancy,s,7.811415300000001,0.1208
vacancy_O1,tetrahedral,29,29,vacancy,s,7.8285153,0.1259
vacancy_O1,tetrahedral,29,29,vacancy,s,7.8456152999999995,0.1297
vacancy_O1,tetrahedral,29,29,vacancy,s,7.8627153000000005,0.1316
vacancy_O1,tetrahedral,29,29,vacancy,s,7.8798153,0.1316
vacancy_O1,tetrahedral,29,29,vacancy,s,7.896915300000001,0.1297
vacancy_O1,tetrahedral,29,29,vacancy,s,7.9139153,0.126
vacancy_O1,tetrahedral,29,29,vacancy,s,7.931015299999999,0.121
vacancy_O1,tetrahedral,29,29,vacancy,s,7.9481153,0.1153
vacancy_O1,tetrahedral,29,29,vacancy,s,7.9652153,0.1095
vacancy_O1,tetrahedral,29,29,vacancy,s,7.982315300000001,0.1043
vacancy_O1,tetrahedral,29,29,vacancy,s,7.9994153,0.1002
vacancy_O1,tetrahedral,29,29,vacancy,s,8.016515300000002,0.0975
vacancy_O1,tetrahedral,29,29,vacancy,s,8.033615300000001,0.0964
vacancy_O1,tetrahedral,29,29,vacancy,s,8.0507153,0.0967
vacancy_O1,tetrahedral,29,29,vacancy,s,8.0678153,0.098
vacancy_O1,tetrahedral,29,29,vacancy,s,8.084915299999999,0.0998
vacancy_O1,tetrahedral,29,29,vacancy,s,8.102015300000001,0.1015
vacancy_O1,tetrahedral,29,29,vacancy,s,8.1191153,0.1025
vacancy_O1,tetrahedral,29,29,vacancy,s,8.1362153,0.1023
vacancy_O1,tetrahedral,29,29,vacancy,s,8.1532153,0.1008
vacancy_O1,tetrahedral,29,29,vacancy,s,8.170315299999999,0.0982
vacancy_O1,tetrahedral,29,29,vacancy,s,8.187415300000001,0.0949
vacancy_O1,tetrahedral,29,29,vacancy,s,8.2045153,0.0913
vacancy_O1,tetrahedral,29,29,vacancy,s,8.2216153,0.0879
vacancy_O1,tetrahedral,29,29,vacancy,s,8.238715299999999,0.0853
vacancy_O1,tetrahedral,29,29,vacancy,s,8.255815300000002,0.0836
vacancy_O1,tetrahedral,29,29,vacancy,s,8.272915300000001,0.0829
vacancy_O1,tetrahedral,29,29,vacancy,s,8.2900153,0.0834
vacancy_O1,tetrahedral,29,29,vacancy,s,8.3071153,0.0849
vacancy_O1,tetrahedral,29,29,vacancy,s,8.324215299999999,0.0872
vacancy_O1,tetrahedral,29,29,vacancy,s,8.341315300000002,0.0904
vacancy_O1,tetrahedral,29,29,vacancy,s,8.3584153,0.0942
vacancy_O1,tetrahedral,29,29,vacancy,s,8.3755153,0.0981
vacancy_O1,tetrahedral,29,29,vacancy,s,8.3925153,0.1019
vacancy_O1,tetrahedral,29,29,vacancy,s,8.409615299999999,0.1051
vacancy_O1,tetrahedral,29,29,vacancy,s,8.426715300000001,0.1071
vacancy_O1,tetrahedral,29,29,vacancy,s,8.4438153,0.1078
vacancy_O1,tetrahedral,29,29,vacancy,s,8.4609153,0.1071
vacancy_O1,tetrahedral,29,29,vacancy,s,8.4780153,0.1055
vacancy_O1,tetrahedral,29,29,vacancy,s,8.495115300000002,0.1036
vacancy_O1,tetrahedral,29,29,vacancy,s,8.512215300000001,0.1019
vacancy_O1,tetrahedral,29,29,vacancy,s,8.5293153,0.1013
vacancy_O1,tetrahedral,29,29,vacancy,s,8.5464153,0.1021
vacancy_O1,tetrahedral,29,29,vacancy,s,8.563515299999999,0.1044
vacancy_O1,tetrahedral,29,29,vacancy,s,8.580615300000002,0.1082
vacancy_O1,tetrahedral,29,29,vacancy,s,8.5977153,0.113
vacancy_O1,tetrahedral,29,29,vacancy,s,8.6148153,0.1183
vacancy_O1,tetrahedral,29,29,vacancy,s,8.6318153,0.1234
vacancy_O1,tetrahedral,29,29,vacancy,s,8.648915299999999,0.1278
vacancy_O1,tetrahedral,29,29,vacancy,s,8.666015300000002,0.1311
vacancy_O1,tetrahedral,29,29,vacancy,s,8.6831153,0.1328
vacancy_O1,tetrahedral,29,29,vacancy,s,8.7002153,0.1331
vacancy_O1,tetrahedral,29,29,vacancy,s,8.7173153,0.132
vacancy_O1,tetrahedral,29,29,vacancy,s,8.734415300000002,0.1299
vacancy_O1,tetrahedral,29,29,vacancy,s,8.751515300000001,0.1273
vacancy_O1,tetrahedral,29,29,vacancy,s,8.7686153,0.1245
vacancy_O1,tetrahedral,29,29,vacancy,s,8.7857153,0.1219
vacancy_O1,tetrahedral,29,29,vacancy,s,8.802815299999999,0.1195
vacancy_O1,tetrahedral,29,29,vacancy,s,8.819915300000002,0.1173
vacancy_O1,tetrahedral,29,29,vacancy,s,8.837015300000001,0.1151
vacancy_O1,tetrahedral,29,29,vacancy,s,8.8540153,0.1128
vacancy_O1,tetrahedral,29,29,vacancy,s,8.8711153,0.1101
vacancy_O1,tetrahedral,29,29,vacancy,s,8.888215299999999,0.1071
vacancy_O1,tetrahedral,29,29,vacancy,s,8.905315300000002,0.1039
vacancy_O1,tetrahedral,29,29,vacancy,s,8.9224153,0.1007
vacancy_O1,tetrahedral,29,29,vacancy,s,8.9395153,0.0979
vacancy_O1,tetrahedral,29,29,vacancy,s,8.9566153,0.0955
vacancy_O1,tetrahedral,29,29,vacancy,s,8.973715299999999,0.0937
vacancy_O1,tetrahedral,29,29,vacancy,s,8.990815300000001,0.0924
vacancy_O1,tetrahedral,29,29,vacancy,s,9.0079153,0.0914
vacancy_O1,tetrahedral,29,29,vacancy,s,9.0250153,0.0904
vacancy_O1,tetrahedral,29,29,vacancy,s,9.042115299999999,0.089
vacancy_O1,tetrahedral,29,29,vacancy,s,9.059215300000002,0.0871
vacancy_O1,tetrahedral,29,29,vacancy,s,9.076315300000001,0.0846
vacancy_O1,tetrahedral,29,29,vacancy,s,9.0933153,0.0817
vacancy_O1,tetrahedral,29,29,vacancy,s,9.1104153,0.0785
vacancy_O1,tetrahedral,29,29,vacancy,s,9.127515299999999,0.0754
vacancy_O1,tetrahedral,29,29,vacancy,s,9.144615300000002,0.0728
vacancy_O1,tetrahedral,29,29,vacancy,s,9.161715300000001,0.0709
vacancy_O1,tetrahedral,29,29,vacancy,s,9.1788153,0.0697
vacancy_O1,tetrahedral,29,29,vacancy,s,9.1959153,0.0692
vacancy_O1,tetrahedral,29,29,vacancy,s,9.213015299999999,0.0693
vacancy_O1,tetrahedral,29,29,vacancy,s,9.230115300000001,0.0698
vacancy_O1,tetrahedral,29,29,vacancy,s,9.2472153,0.0704
vacancy_O1,tetrahedral,29,29,vacancy,s,9.2643153,0.071
vacancy_O1,tetrahedral,29,29,vacancy,s,9.281415299999999,0.0712
vacancy_O1,tetrahedral,29,29,vacancy,s,9.298515300000002,0.071
vacancy_O1,tetrahedral,29,29,vacancy,s,9.315615300000001,0.0703
vacancy_O1,tetrahedral,29,29,vacancy,s,9.3326153,0.069
vacancy_O1,tetrahedral,29,29,vacancy,s,9.3497153,0.0673
vacancy_O1,tetrahedral,29,29,vacancy,s,9.366815299999999,0.0651
vacancy_O1,tetrahedral,29,29,vacancy,s,9.383915300000002,0.0626
vacancy_O1,tetrahedral,29,29,vacancy,s,9.401015300000001,0.0599
vacancy_O1,tetrahedral,29,29,vacancy,s,9.4181153,0.0572
vacancy_O1,tetrahedral,29,29,vacancy,s,9.4352153,0.0546
vacancy_O1,tetrahedral,29,29,vacancy,s,9.452315299999999,0.0523
vacancy_O1,tetrahedral,29,29,vacancy,s,9.469415300000001,0.0505
vacancy_O1,tetrahedral,29,29,vacancy,s,9.4865153,0.0493
vacancy_O1,tetrahedral,29,29,vacancy,s,9.5036153,0.0488
vacancy_O1,tetrahedral,29,29,vacancy,s,9.520715299999999,0.049
vacancy_O1,tetrahedral,29,29,vacancy,s,9.537815300000002,0.0498
vacancy_O1,tetrahedral,29,29,vacancy,s,9.554915300000001,0.0511
vacancy_O1,tetrahedral,29,29,vacancy,s,9.5719153,0.0527
vacancy_O1,tetrahedral,29,29,vacancy,s,9.5890153,0.0544
vacancy_O1,tetrahedral,29,29,vacancy,s,9.606115299999999,0.0559
vacancy_O1,tetrahedral,29,29,vacancy,s,9.623215300000002,0.0572
vacancy_O1,tetrahedral,29,29,vacancy,s,9.640315300000001,0.0582
vacancy_O1,tetrahedral,29,29,vacancy,s,9.6574153,0.0591
vacancy_O1,tetrahedral,29,29,vacancy,s,9.6745153,0.06
vacancy_O1,tetrahedral,29,29,vacancy,s,9.691615299999999,0.0612
vacancy_O1,tetrahedral,29,29,vacancy,s,9.708715300000001,0.0627
vacancy_O1,tetrahedral,29,29,vacancy,s,9.7258153,0.0647
vacancy_O1,tetrahedral,29,29,vacancy,s,9.7429153,0.0672
vacancy_O1,tetrahedral,29,29,vacancy,s,9.7600153,0.0699
vacancy_O1,tetrahedral,29,29,vacancy,s,9.777115300000002,0.0728
vacancy_O1,tetrahedral,29,29,vacancy,s,9.794215300000001,0.0757
vacancy_O1,tetrahedral,29,29,vacancy,s,9.8112153,0.0785
vacancy_O1,tetrahedral,29,29,vacancy,s,9.8283153,0.081
vacancy_O1,tetrahedral,29,29,vacancy,s,9.845415299999999,0.0831
vacancy_O1,tetrahedral,29,29,vacancy,s,9.862515300000002,0.0847
